4.804133788509806074e-02,9.088013437148699872e-03,1.622200226883325005e-02,6.423556581879780007e-03,2.257445572090058597e-02,1.540795266667922088e-03,6.439261183933777007e-03,6.851165996968124582e-03,4.254166496915769147e-03,3.899997920353615033e-02,0.000000000000000000e+00,8.278113804365968068e-03,3.410403895210076860e-03,3.930642817934850569e-02,3.570524793746601266e-03,6.782565073219190208e-03,2.497151942040015844e-03,6.779820407293859000e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.822358654307399434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.932841120713048089e-02,3.712399319585655156e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.121303480472970189e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340123336670648313e-03,3.089149853575840279e-02,3.942023899065829500e-04,7.003110722883985201e-03,5.986780865195305730e-03,1.431559414259189582e-02,2.584857739147781476e-03,2.324020637173463723e-03,2.207191657098395848e-02,3.803660399993594177e-02,4.251499387711928091e-02,0.000000000000000000e+00,2.958432742181427502e-02,2.847510500275624024e-02,1.254180953181329057e-02,1.209876942330145692e-02,0.000000000000000000e+00,1.150238207523792203e-02,4.952362385890800300e-03,9.627644076437030796e-02,9.032370420575612166e-03,0.000000000000000000e+00,3.776994329613410015e-03,4.793466467618492238e-03,0.000000000000000000e+00,3.704400173098411960e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.254581333219709605e-02,0.000000000000000000e+00,1.028143638370130654e-02,4.731568696743934481e-03,2.192960987819454755e-02,1.014426395601930597e-02,3.648977044287037876e-03,2.289213900846940805e-02,2.180287742724053984e-02,3.587528635737974314e-02,7.001607776083623551e-03,4.024829141068973944e-03,3.498205306719417984e-03,6.282503477589326812e-02,0.000000000000000000e+00,4.032128552452910082e-03,1.736559540225709802e-03,3.382068047384024015e-03,4.087923114492763438e-02,0.000000000000000000e+00,8.677002771888901386e-03,3.574737524916769479e-03,4.120044666278677853e-02,3.742574004732496760e-03,7.109389570097525424e-03,2.617479637871266904e-03,7.106512649774268837e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.054728697786076835e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.558136006307724725e-02,2.719414916957504143e-03,1.456149792280262562e-02,3.430170019033273402e-03,3.398726997226390878e-02,2.064014080025855600e-03,2.655790635703959846e-03,4.557552204809856011e-03,3.357958574567586080e-03,3.238003544735122696e-02,4.131974155876720449e-04,7.340562426462482644e-03,6.275259725783609473e-03,1.500540497413713724e-02,2.709411624142515559e-03,2.436005832638545119e-03,2.313547334494478816e-02,3.986943476986459789e-02,4.456362022035022935e-02,0.000000000000000000e+00,3.100987702152187969e-02,2.984720564102796500e-02,1.314614882615540957e-02,1.268176039897678936e-02,0.000000000000000000e+00,1.205663554631560691e-02,5.190996785657752202e-03,4.633700260949064065e-02,1.759140384092357928e-02,4.538947659263491662e-03,3.817466977132086010e-03,1.129969127843637178e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.013328108840939876e-04,1.405170615281772653e-03,3.411406501175570649e-02,0.000000000000000000e+00,1.077685739876204848e-02,4.959563937786960232e-03,2.298630946571171910e-02,1.063307518419576679e-02,3.824806553292202458e-03,2.399521899858307258e-02,2.285347028830922445e-02,3.760397193393431869e-02,7.338987058708313325e-03,4.218769449027832963e-03,3.666769732862557810e-03,6.585232019967318662e-02,0.000000000000000000e+00,4.226420589650974578e-03,1.820237351187598039e-03,3.545036286694988603e-03,4.279097792972950259e-02,2.434439875619863469e-02,1.306301959932455736e-02,3.780631657058993161e-03,1.808030271476679038e-02,9.369714383707739101e-04,1.203792147469521026e-02,0.000000000000000000e+00,1.072813956301635341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.753060203720882643e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.773398887619770728e-02,3.095113243764296973e-03,1.657322859739869536e-02,3.904062078967783511e-03,3.868275074707568095e-02,2.349166092517921030e-03,3.022699007045632526e-03,5.187196738641186231e-03,3.821874327211550668e-03,2.093929515864667232e-02,3.511103659008442662e-03,5.045015120183382260e-03,7.852466543014378691e-04,3.880786819919428143e-02,3.707461690956643033e-03,0.000000000000000000e+00,5.167897208265780779e-03,1.610488775972513179e-02,5.072026716997075219e-02,0.000000000000000000e+00,3.529401874583979609e-02,3.397071954442974773e-02,1.496234321677287343e-02,1.443379762328928645e-02,0.000000000000000000e+00,1.372230920774344248e-02,5.908154286953290653e-03,5.273864961123048839e-02,2.002172844788419406e-02,5.166021898804978169e-03,4.344865700660939696e-03,1.286078998399598286e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.567785851208973412e-04,1.599300700303911763e-03,1.496234321677287343e-02,0.000000000000000000e+00,5.035276097769004686e-03,0.000000000000000000e+00,1.637959548268250534e-02,4.211144759591394122e-03,0.000000000000000000e+00,1.346090595519756038e-02,3.899817065780455255e-02,4.279911492177779220e-02,8.352898228063168271e-03,4.801609755337788062e-03,4.173349013880667258e-03,7.495008838542775720e-02,0.000000000000000000e+00,4.810317932425777800e-03,2.071710608529848518e-03,4.034797592730174527e-03,4.870272707487732777e-02,2.770767731394588665e-02,1.486772934622901388e-02,4.302941430007868086e-03,2.057817070678985213e-02,1.066417886379338259e-03,1.370100971035675963e-02,0.000000000000000000e+00,1.221027605437766290e-02,2.295936955384394323e-02,3.182945985615753034e-03,5.268669524883401629e-03,0.000000000000000000e+00,1.806850438723154803e-02,4.080050401521079402e-03,4.353219269377186541e-03,2.228919603927481327e-02,2.545054540683745758e-02,1.887295221601730660e-02,3.293896526073058963e-03,1.763764224548789936e-02,4.154800004618133293e-03,4.116714584238515690e-02,2.500041007191874855e-03,3.216831493558854234e-03,5.520343836171722612e-03,4.067333754218079717e-03,2.228411891566224254e-02,3.736603876575653009e-03,5.369030620071101566e-03,8.356790278756503348e-04,4.130029894808004420e-02,3.945572979920672872e-03,0.000000000000000000e+00,5.499804795738723676e-03,1.713922227286198557e-02,3.847634027814243046e-02,6.515803048890128624e-03,9.431764615837712890e-03,1.155985340888334052e-02,4.136331290187203469e-02,7.166462307291595994e-03,1.157200565837290633e-02,6.946867230625017146e-03,4.279559879385753073e-03,5.612578315000271018e-02,2.130762159133656533e-02,5.497809044749419650e-03,4.623914186821568434e-03,1.368677270086521465e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.861151357694457791e-04,1.702015598779957123e-03,1.592329794166140108e-02,0.000000000000000000e+00,5.358666110093090670e-03,0.000000000000000000e+00,1.743157306686209107e-02,4.481605034114606589e-03,0.000000000000000000e+00,1.432543104939715262e-02,4.150282355960512731e-02,1.115365915670796584e-02,2.287271025389652629e-02,2.249873524082888349e-02,3.303437684118244906e-03,1.350902657112923629e-02,0.000000000000000000e+00,4.878990354406408450e-03,0.000000000000000000e+00,3.490643506103944648e-03,5.183065396570653294e-02,2.948719961501669942e-02,1.582260750646306835e-02,4.579297334840299119e-03,2.189980128856161903e-02,1.134908449105708362e-03,1.458095543985664724e-02,0.000000000000000000e+00,1.299447959099311184e-02,2.443393235016420514e-02,3.387370315390092305e-03,5.607049202482114643e-03,0.000000000000000000e+00,1.922895194621516979e-02,4.342091156389597632e-03,4.632804262501414617e-03,2.372071702082114222e-02,2.708510367791589282e-02,2.316493868820383717e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060441676368099363e-02,1.162807859759158388e-02,2.645269726568733396e-02,8.831001708162372274e-03,3.253699821394204911e-02,2.059531489429695592e-02,3.453425004801868089e-03,4.962138135951543044e-03,7.723470151454942846e-04,3.817035195708259887e-02,3.646557365244653022e-03,0.000000000000000000e+00,5.083001578572278814e-03,1.584032472133531377e-02,3.556040725718390139e-02,6.022002309761249027e-03,8.716977458576476157e-03,1.068378884482313468e-02,3.822859039253488633e-02,6.623351295843417884e-03,1.069502013495665475e-02,6.420398252453994245e-03,3.955233036519171207e-03,2.027545584591784050e-02,2.497842794448630263e-03,1.215497952720532779e-02,4.828732490822138651e-03,5.932952880267214346e-02,2.012760724973491119e-03,6.899752929394298816e-03,0.000000000000000000e+00,4.839878073177214871e-03,1.471654932848760235e-02,0.000000000000000000e+00,4.952559101324682626e-03,0.000000000000000000e+00,1.611051968326392136e-02,4.141966180434636380e-03,0.000000000000000000e+00,1.323977692703428438e-02,3.835752822211647289e-02,1.030837806176877237e-02,2.113929978330554224e-02,2.079366650133120109e-02,3.053086352464406614e-03,1.248524373796463388e-02,0.000000000000000000e+00,4.509235617326235596e-03,0.000000000000000000e+00,3.226104763846663476e-03,3.615976889415341289e-02,1.904550875213756322e-02,2.417952848102117649e-02,1.031429308886717792e-02,1.103485028609889340e-02,1.422726385791307432e-02,1.796823816179607056e-02,0.000000000000000000e+00,7.638674208543323046e-03,2.258220451802979076e-02,3.130658141481188015e-03,5.182118457991720384e-03,0.000000000000000000e+00,1.777168403733751442e-02,4.013025374888516857e-03,4.281706761257528075e-03,2.192304027865140184e-02,2.503245658051546363e-02,2.140938165858203429e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.800760054500947532e-03,1.074684358126961475e-02,2.444797714696399574e-02,8.161743423647192797e-03,3.007117878285651968e-02,5.794500534969758421e-02,8.295721941948485181e-03,3.183129990945787746e-02,1.462683352101616999e-02,1.643687228624593488e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.788431619440261390e-03,1.565083077512603379e-02,3.218613465353774294e-02,5.450583729935613853e-03,7.889836812735485580e-03,9.670020477619065483e-03,3.460113797601392649e-02,5.994871631359997843e-03,9.680186047826290149e-03,5.811176491548076042e-03,3.579927028923696880e-03,1.835154888128382941e-02,2.260826315740550960e-03,1.100161212846038905e-02,4.370541457286503291e-03,5.369984064476587826e-02,1.821772941204479520e-03,6.245045937058626290e-03,0.000000000000000000e+00,4.380629452395166934e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.679531549290571524e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.330231849035886330e-03,1.913342398994940727e-02,1.882058732095645212e-02,2.763383662582939368e-03,1.130053807387671784e-02,0.000000000000000000e+00,4.081361152984842172e-03,0.000000000000000000e+00,2.919984621790612956e-03,3.272862378236425507e-02,1.723830958425238286e-02,2.188517004095833635e-02,9.335585608268500216e-03,9.987770236187533054e-03,1.287726057157830180e-02,1.626325955098757367e-02,0.000000000000000000e+00,6.913852107276213799e-03,7.474608986638649200e-02,4.105338053673663647e-03,3.620836580379258214e-03,1.601099287249165351e-02,1.911520892583458767e-02,1.297652976193788311e-02,1.382597385888175399e-02,4.016400088679691026e-03,6.304590751079547188e-03,1.937787820956110921e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.870780937343022629e-03,9.727092046657399849e-03,2.212814602396968866e-02,7.387288085348493565e-03,2.721777066543852597e-02,5.244669250261636134e-02,7.508553587161769134e-03,2.881087659298335601e-02,1.323891568106827510e-02,1.487720263893316762e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.144287735779448666e-03,1.416574740341798762e-02,6.164905580828995701e-02,9.299757764484627154e-03,8.862839725343832700e-03,1.220463921491622174e-02,3.161069981132527684e-02,9.594249000099903599e-03,6.495156674273712578e-03,4.290036282607251512e-03,0.000000000000000000e+00,1.767526791052034807e-02,2.177511614326111712e-03,1.059618689823437279e-02,4.209480718565413587e-03,5.172092428211900322e-02,1.754637988119134556e-03,6.014907012213767216e-03,0.000000000000000000e+00,4.219196956545059017e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.470232642997527317e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.173215348657104119e-03,4.915479972848410539e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.152252692337576684e-02,1.660305308272355673e-02,2.107867004815839815e-02,8.991555851508060276e-03,9.619706537870479496e-03,1.240271499853389491e-02,1.566393504557008279e-02,0.000000000000000000e+00,6.659066713134768195e-03,7.199158894972719491e-02,3.954050441809892243e-03,3.487403544650477527e-03,1.542096475700441630e-02,1.841078598407983047e-02,1.249832597645279472e-02,1.331646683669404641e-02,3.868389968742783763e-03,6.072257514196477239e-03,1.225057176637840695e-02,2.161317832473684877e-02,2.209049123952034829e-02,2.152216759064618651e-02,1.335412387437485277e-02,1.088849695514140792e-02,9.613118009094149402e-03,2.731651351017716934e-03,3.476233969995568256e-03,5.051395645137348595e-02,7.231852588145050442e-03,2.774915435270308359e-02,1.275104259708135200e-02,1.432895632424940717e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.917861895569258464e-03,1.364371923742791447e-02,5.937719943374694664e-02,8.957048315297746685e-03,8.536231334305541610e-03,1.175488070627615095e-02,3.044580005854645444e-02,9.240687125322595216e-03,6.255800809035626416e-03,4.131942275361296692e-03,0.000000000000000000e+00,1.127093567818196994e-02,1.438062994063266792e-02,5.242187566902869328e-02,0.000000000000000000e+00,4.052197365105569826e-02,3.522262610884886475e-03,7.496949291983814011e-03,1.533157858454540145e-03,3.516108889725076594e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.180303256406666224e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.585118665417239957e-03,5.553540199407295402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.701615897543374958e-02,0.000000000000000000e+00,7.915647687460218357e-04,1.452323371469518062e-03,2.722249970938249095e-02,3.524109192439143275e-03,4.918802621855523569e-03,1.259102427957211993e-02,4.644433073507097873e-03,8.133655013547660961e-02,4.467311066339403440e-03,3.940090465987379151e-03,1.742270300453287526e-02,2.080062183755028438e-02,1.412068732228106797e-02,1.504502801357159719e-02,4.370531324929376356e-03,6.860474743568470771e-03,1.384077305697622648e-02,2.441870485209809982e-02,2.495797598626780384e-02,2.431588035212212118e-02,1.508757317166523580e-02,1.230189236565252565e-02,1.086096120827323951e-02,3.086236882753744682e-03,3.927471010268108499e-03,5.226106622356697234e-02,1.305731864951176213e-02,4.896875240372767016e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.184898058524999347e-03,1.539940334012332435e-02,2.599664154833844758e-03,1.372482788724093544e-02,6.708473349601562497e-02,1.011972954051408406e-02,9.644287867789867394e-03,1.328073817859801511e-02,3.439785645800841341e-02,1.044018645261340222e-02,7.067843112853109538e-03,4.668294379104587916e-03,0.000000000000000000e+00,1.273397404108350152e-02,1.624732618365742551e-02,5.922656494673509547e-02,0.000000000000000000e+00,4.578198077777034802e-02,3.979474458337246834e-03,8.470100477659732452e-03,1.732171394450937639e-03,3.972521945454329968e-03,5.155946505167094407e-02,1.228726512269683133e-03,0.000000000000000000e+00,4.239432784050160309e-03,1.765807780745843811e-02,4.277407221827770126e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.819092753976309356e-03
